JX,LC,LD,BGY,XF,LNT,JBN,ZTS,HMG,LT,WN,CX,GH,XN
1880.0,772.0,,,,,,,,,,,,
274.0,405.0,,,,,,,,,,,,
312.0,281.0,,,,,,,,,,,,
2540.0,338.0,,,,,,,,,,,,
2487.0,1932.0,,,,,,,,,,,,
416.0,2173.0,,,,,,,,,,,,
274.0,85.0,,,,,,,,,,,,
1392.0,421.0,,,,,,,,,,,,
1860.0,2825.0,,,,,,,,,,,,
481.0,923.0,,,,,,,,,,,,
1756.0,304.0,,,,,,,,,,,,
473.0,2294.0,,,,,,,,,,,,
1449.0,322.0,,,,,,,,,,,,
1834.0,439.0,,,,,,,,,,,,
339.0,1433.0,,,,,,,,,,,,
270.0,2169.0,,,,,,,,,,,,
2067.0,417.0,,,,,,,,,,,,
2000.0,426.0,,,,,,,,,,,,
434.0,1788.0,,,,,,,,,,,,
469.0,300.0,,,,,,,,,,,,
349.0,1756.0,,,,,,,,,,,,
1991.0,1447.0,,,,,,,,,,,,
486.0,899.0,,,,,,,,,,,,
258.0,1289.0,,,,,,,,,,,,
310.0,275.0,,,,,,,,,,,,
391.0,2342.0,,,,,,,,,,,,
285.0,765.0,,,,,,,,,,,,
303.0,824.0,,,,,,,,,,,,
919.0,955.0,,,,,,,,,,,,
1630.0,291.0,,,,,,,,,,,,
930.0,787.0,,,,,,,,,,,,
477.0,260.0,,,,,,,,,,,,
2465.0,1944.0,,,,,,,,,,,,
1838.0,665.0,,,,,,,,,,,,
416.0,473.0,,,,,,,,,,,,
791.0,951.0,,,,,,,,,,,,
279.0,1706.0,,,,,,,,,,,,
501.0,1962.0,,,,,,,,,,,,
2975.0,515.0,,,,,,,,,,,,
2394.0,236.0,,,,,,,,,,,,
1472.0,357.0,,,,,,,,,,,,
439.0,2471.0,,,,,,,,,,,,
277.0,843.0,,,,,,,,,,,,
970.0,428.0,,,,,,,,,,,,
303.0,769.0,,,,,,,,,,,,
2528.0,895.0,,,,,,,,,,,,
1906.0,267.0,,,,,,,,,,,,
332.0,1919.0,,,,,,,,,,,,
512.0,293.0,,,,,,,,,,,,
440.0,2075.0,,,,,,,,,,,,
2469.0,456.0,,,,,,,,,,,,
1428.0,2567.0,,,,,,,,,,,,
1115.0,1388.0,,,,,,,,,,,,
1978.0,444.0,,,,,,,,,,,,
434.0,456.0,,,,,,,,,,,,
2053.0,473.0,,,,,,,,,,,,
466.0,1973.0,,,,,,,,,,,,
418.0,2525.0,,,,,,,,,,,,
1709.0,409.0,,,,,,,,,,,,
2299.0,468.0,,,,,,,,,,,,
1692.0,889.0,,,,,,,,,,,,
437.0,1435.0,,,,,,,,,,,,
441.0,232.0,,,,,,,,,,,,
265.0,374.0,,,,,,,,,,,,
2329.0,461.0,,,,,,,,,,,,
2334.0,279.0,,,,,,,,,,,,
2095.0,297.0,,,,,,,,,,,,
306.0,294.0,,,,,,,,,,,,
300.0,387.0,,,,,,,,,,,,
1798.0,409.0,,,,,,,,,,,,
268.0,371.0,,,,,,,,,,,,
478.0,433.0,,,,,,,,,,,,
235.0,462.0,,,,,,,,,,,,
1938.0,972.0,,,,,,,,,,,,
410.0,745.0,,,,,,,,,,,,
707.0,366.0,,,,,,,,,,,,
1782.0,440.0,,,,,,,,,,,,
201.0,928.0,,,,,,,,,,,,
271.0,280.0,,,,,,,,,,,,
923.0,1873.0,,,,,,,,,,,,
2116.0,1764.0,,,,,,,,,,,,
1843.0,233.0,,,,,,,,,,,,
1925.0,839.0,,,,,,,,,,,,
2336.0,423.0,,,,,,,,,,,,
2153.0,1941.0,,,,,,,,,,,,
1798.0,341.0,,,,,,,,,,,,
1237.0,870.0,,,,,,,,,,,,
445.0,160.0,,,,,,,,,,,,
1888.0,936.0,,,,,,,,,,,,
424.0,2501.0,,,,,,,,,,,,
456.0,539.0,,,,,,,,,,,,
1707.0,1819.0,,,,,,,,,,,,
302.0,449.0,,,,,,,,,,,,
947.0,286.0,,,,,,,,,,,,
209.0,437.0,,,,,,,,,,,,
409.0,317.0,,,,,,,,,,,,
294.0,907.0,,,,,,,,,,,,
1867.0,275.0,,,,,,,,,,,,
2166.0,601.0,,,,,,,,,,,,
235.0,2090.0,,,,,,,,,,,,
416.0,662.0,,,,,,,,,,,,
285.0,2592.0,,,,,,,,,,,,
2496.0,428.0,,,,,,,,,,,,
2469.0,1390.0,,,,,,,,,,,,
466.0,452.0,,,,,,,,,,,,
1730.0,113.0,,,,,,,,,,,,
431.0,1145.0,,,,,,,,,,,,
2129.0,883.0,,,,,,,,,,,,
287.0,480.0,,,,,,,,,,,,
269.0,1654.0,,,,,,,,,,,,
2384.0,345.0,,,,,,,,,,,,
259.0,1877.0,,,,,,,,,,,,
236.0,991.0,,,,,,,,,,,,
273.0,2197.0,,,,,,,,,,,,
1655.0,1929.0,,,,,,,,,,,,
2545.0,470.0,,,,,,,,,,,,
239.0,2526.0,,,,,,,,,,,,
1898.0,427.0,,,,,,,,,,,,
2621.0,929.0,,,,,,,,,,,,
2055.0,264.0,,,,,,,,,,,,
257.0,961.0,,,,,,,,,,,,
240.0,2146.0,,,,,,,,,,,,
276.0,2492.0,,,,,,,,,,,,
246.0,1278.0,,,,,,,,,,,,
2459.0,289.0,,,,,,,,,,,,
1765.0,569.0,,,,,,,,,,,,
2059.0,341.0,,,,,,,,,,,,
1112.0,2656.0,,,,,,,,,,,,
489.0,488.0,,,,,,,,,,,,
346.0,467.0,,,,,,,,,,,,
1778.0,1456.0,,,,,,,,,,,,
387.0,267.0,,,,,,,,,,,,
541.0,63.0,,,,,,,,,,,,
471.0,357.0,,,,,,,,,,,,
393.0,288.0,,,,,,,,,,,,
356.0,614.0,,,,,,,,,,,,
2706.0,259.0,,,,,,,,,,,,
1796.0,1374.0,,,,,,,,,,,,
309.0,325.0,,,,,,,,,,,,
2552.0,756.0,,,,,,,,,,,,
287.0,2112.0,,,,,,,,,,,,
789.0,1978.0,,,,,,,,,,,,
324.0,1066.0,,,,,,,,,,,,
262.0,904.0,,,,,,,,,,,,
1899.0,1772.0,,,,,,,,,,,,
2039.0,1846.0,,,,,,,,,,,,
350.0,2157.0,,,,,,,,,,,,
1953.0,239.0,,,,,,,,,,,,
1696.0,907.0,,,,,,,,,,,,
262.0,990.0,,,,,,,,,,,,
2495.0,406.0,,,,,,,,,,,,
303.0,278.0,,,,,,,,,,,,
982.0,419.0,,,,,,,,,,,,
300.0,2325.0,,,,,,,,,,,,
1626.0,529.0,,,,,,,,,,,,
356.0,1600.0,,,,,,,,,,,,
2560.0,419.0,,,,,,,,,,,,
417.0,1906.0,,,,,,,,,,,,
355.0,1714.0,,,,,,,,,,,,
256.0,737.0,,,,,,,,,,,,
1216.0,386.0,,,,,,,,,,,,
1869.0,1228.0,,,,,,,,,,,,
259.0,820.0,,,,,,,,,,,,
470.0,442.0,,,,,,,,,,,,
2590.0,488.0,,,,,,,,,,,,
287.0,475.0,,,,,,,,,,,,
1873.0,50.0,,,,,,,,,,,,
1751.0,210.0,,,,,,,,,,,,
778.0,1912.0,,,,,,,,,,,,
962.0,396.0,,,,,,,,,,,,
570.0,272.0,,,,,,,,,,,,
450.0,1265.0,,,,,,,,,,,,
306.0,560.0,,,,,,,,,,,,
1925.0,455.0,,,,,,,,,,,,
1417.0,312.0,,,,,,,,,,,,
139.0,413.0,,,,,,,,,,,,
289.0,506.0,,,,,,,,,,,,
990.0,260.0,,,,,,,,,,,,
2372.0,326.0,,,,,,,,,,,,
381.0,1473.0,,,,,,,,,,,,
1333.0,985.0,,,,,,,,,,,,
462.0,2394.0,,,,,,,,,,,,
271.0,432.0,,,,,,,,,,,,
2444.0,949.0,,,,,,,,,,,,
373.0,893.0,,,,,,,,,,,,
2258.0,375.0,,,,,,,,,,,,
1969.0,289.0,,,,,,,,,,,,
298.0,834.0,,,,,,,,,,,,
1466.0,1344.0,,,,,,,,,,,,
287.0,1757.0,,,,,,,,,,,,
509.0,1105.0,,,,,,,,,,,,
2544.0,292.0,,,,,,,,,,,,
1917.0,556.0,,,,,,,,,,,,
262.0,212.0,,,,,,,,,,,,
991.0,668.0,,,,,,,,,,,,
280.0,660.0,,,,,,,,,,,,
466.0,132.0,,,,,,,,,,,,
418.0,1273.0,,,,,,,,,,,,
731.0,1732.0,,,,,,,,,,,,
292.0,1738.0,,,,,,,,,,,,
2501.0,307.0,,,,,,,,,,,,
496.0,2049.0,,,,,,,,,,,,
1905.0,696.0,,,,,,,,,,,,
238.0,406.0,,,,,,,,,,,,
267.0,220.0,,,,,,,,,,,,
482.0,516.0,,,,,,,,,,,,
807.0,259.0,,,,,,,,,,,,
493.0,268.0,,,,,,,,,,,,
279.0,271.0,,,,,,,,,,,,
1919.0,1256.0,,,,,,,,,,,,
1908.0,1723.0,,,,,,,,,,,,
1060.0,481.0,,,,,,,,,,,,
2315.0,1636.0,,,,,,,,,,,,
1477.0,2008.0,,,,,,,,,,,,
281.0,1711.0,,,,,,,,,,,,
379.0,838.0,,,,,,,,,,,,
311.0,875.0,,,,,,,,,,,,
1818.0,430.0,,,,,,,,,,,,
2459.0,2394.0,,,,,,,,,,,,
2115.0,21.0,,,,,,,,,,,,
1878.0,545.0,,,,,,,,,,,,
339.0,72.0,,,,,,,,,,,,
290.0,474.0,,,,,,,,,,,,
1750.0,488.0,,,,,,,,,,,,
3089.0,1696.0,,,,,,,,,,,,
473.0,415.0,,,,,,,,,,,,
1786.0,885.0,,,,,,,,,,,,
604.0,1384.0,,,,,,,,,,,,
308.0,1295.0,,,,,,,,,,,,
1827.0,230.0,,,,,,,,,,,,
1084.0,1341.0,,,,,,,,,,,,
485.0,271.0,,,,,,,,,,,,
308.0,844.0,,,,,,,,,,,,
949.0,298.0,,,,,,,,,,,,
2304.0,285.0,,,,,,,,,,,,
2399.0,1692.0,,,,,,,,,,,,
263.0,313.0,,,,,,,,,,,,
1703.0,1323.0,,,,,,,,,,,,
2566.0,546.0,,,,,,,,,,,,
308.0,218.0,,,,,,,,,,,,
530.0,332.0,,,,,,,,,,,,
550.0,586.0,,,,,,,,,,,,
1407.0,997.0,,,,,,,,,,,,
250.0,521.0,,,,,,,,,,,,
263.0,275.0,,,,,,,,,,,,
1759.0,731.0,,,,,,,,,,,,
1923.0,1759.0,,,,,,,,,,,,
1832.0,581.0,,,,,,,,,,,,
276.0,401.0,,,,,,,,,,,,
257.0,504.0,,,,,,,,,,,,
462.0,463.0,,,,,,,,,,,,
468.0,429.0,,,,,,,,,,,,
274.0,452.0,,,,,,,,,,,,
279.0,246.0,,,,,,,,,,,,
975.0,227.0,,,,,,,,,,,,
155.0,2410.0,,,,,,,,,,,,
1228.0,215.0,,,,,,,,,,,,
328.0,292.0,,,,,,,,,,,,
1941.0,2412.0,,,,,,,,,,,,
434.0,467.0,,,,,,,,,,,,
652.0,426.0,,,,,,,,,,,,
1444.0,330.0,,,,,,,,,,,,
503.0,457.0,,,,,,,,,,,,
249.0,954.0,,,,,,,,,,,,
338.0,424.0,,,,,,,,,,,,
1591.0,1501.0,,,,,,,,,,,,
441.0,261.0,,,,,,,,,,,,
3099.0,2389.0,,,,,,,,,,,,
2446.0,1924.0,,,,,,,,,,,,
1974.0,489.0,,,,,,,,,,,,
2045.0,1696.0,,,,,,,,,,,,
1619.0,424.0,,,,,,,,,,,,
2556.0,485.0,,,,,,,,,,,,
2566.0,291.0,,,,,,,,,,,,
340.0,2203.0,,,,,,,,,,,,
318.0,888.0,,,,,,,,,,,,
1485.0,268.0,,,,,,,,,,,,
1134.0,2304.0,,,,,,,,,,,,
425.0,286.0,,,,,,,,,,,,
278.0,105.0,,,,,,,,,,,,
1934.0,613.0,,,,,,,,,,,,
1987.0,615.0,,,,,,,,,,,,
2395.0,360.0,,,,,,,,,,,,
278.0,326.0,,,,,,,,,,,,
1901.0,989.0,,,,,,,,,,,,
1860.0,528.0,,,,,,,,,,,,
2192.0,894.0,,,,,,,,,,,,
548.0,327.0,,,,,,,,,,,,
441.0,425.0,,,,,,,,,,,,
2161.0,1742.0,,,,,,,,,,,,
2234.0,1944.0,,,,,,,,,,,,
925.0,2601.0,,,,,,,,,,,,
279.0,2582.0,,,,,,,,,,,,
510.0,277.0,,,,,,,,,,,,
317.0,460.0,,,,,,,,,,,,
1234.0,402.0,,,,,,,,,,,,
224.0,553.0,,,,,,,,,,,,
1914.0,395.0,,,,,,,,,,,,
306.0,2621.0,,,,,,,,,,,,
1887.0,88.0,,,,,,,,,,,,
2322.0,2476.0,,,,,,,,,,,,
2542.0,862.0,,,,,,,,,,,,
418.0,1572.0,,,,,,,,,,,,
754.0,1553.0,,,,,,,,,,,,
296.0,1134.0,,,,,,,,,,,,
2569.0,1003.0,,,,,,,,,,,,
1974.0,857.0,,,,,,,,,,,,
1929.0,1811.0,,,,,,,,,,,,
431.0,1187.0,,,,,,,,,,,,
495.0,454.0,,,,,,,,,,,,
2435.0,631.0,,,,,,,,,,,,
1820.0,784.0,,,,,,,,,,,,
234.0,482.0,,,,,,,,,,,,
921.0,203.0,,,,,,,,,,,,
946.0,452.0,,,,,,,,,,,,
1793.0,346.0,,,,,,,,,,,,
2152.0,261.0,,,,,,,,,,,,
531.0,323.0,,,,,,,,,,,,
512.0,698.0,,,,,,,,,,,,
1656.0,676.0,,,,,,,,,,,,
1866.0,266.0,,,,,,,,,,,,
2540.0,233.0,,,,,,,,,,,,
456.0,1861.0,,,,,,,,,,,,
1716.0,290.0,,,,,,,,,,,,
276.0,651.0,,,,,,,,,,,,
2034.0,2257.0,,,,,,,,,,,,
1932.0,302.0,,,,,,,,,,,,
468.0,437.0,,,,,,,,,,,,
275.0,417.0,,,,,,,,,,,,
2478.0,1582.0,,,,,,,,,,,,
346.0,471.0,,,,,,,,,,,,
252.0,394.0,,,,,,,,,,,,
735.0,409.0,,,,,,,,,,,,
247.0,2009.0,,,,,,,,,,,,
2398.0,400.0,,,,,,,,,,,,
551.0,1957.0,,,,,,,,,,,,
254.0,413.0,,,,,,,,,,,,
437.0,2614.0,,,,,,,,,,,,
1914.0,794.0,,,,,,,,,,,,
238.0,938.0,,,,,,,,,,,,
332.0,1234.0,,,,,,,,,,,,
2105.0,714.0,,,,,,,,,,,,
2209.0,51.0,,,,,,,,,,,,
299.0,415.0,,,,,,,,,,,,
314.0,441.0,,,,,,,,,,,,
442.0,473.0,,,,,,,,,,,,
2024.0,244.0,,,,,,,,,,,,
261.0,607.0,,,,,,,,,,,,
771.0,1549.0,,,,,,,,,,,,
452.0,1453.0,,,,,,,,,,,,
1742.0,713.0,,,,,,,,,,,,
427.0,288.0,,,,,,,,,,,,
453.0,521.0,,,,,,,,,,,,
1960.0,486.0,,,,,,,,,,,,
1842.0,140.0,,,,,,,,,,,,
468.0,279.0,,,,,,,,,,,,
2384.0,265.0,,,,,,,,,,,,
281.0,304.0,,,,,,,,,,,,
2082.0,238.0,,,,,,,,,,,,
330.0,199.0,,,,,,,,,,,,
312.0,286.0,,,,,,,,,,,,
1853.0,1934.0,,,,,,,,,,,,
2553.0,905.0,,,,,,,,,,,,
480.0,229.0,,,,,,,,,,,,
2099.0,233.0,,,,,,,,,,,,
506.0,110.0,,,,,,,,,,,,
912.0,271.0,,,,,,,,,,,,
2403.0,2944.0,,,,,,,,,,,,
2401.0,302.0,,,,,,,,,,,,
1891.0,1642.0,,,,,,,,,,,,
349.0,827.0,,,,,,,,,,,,
440.0,326.0,,,,,,,,,,,,
2019.0,231.0,,,,,,,,,,,,
297.0,458.0,,,,,,,,,,,,
332.0,1558.0,,,,,,,,,,,,
340.0,275.0,,,,,,,,,,,,
1656.0,256.0,,,,,,,,,,,,
457.0,472.0,,,,,,,,,,,,
1938.0,283.0,,,,,,,,,,,,
2482.0,468.0,,,,,,,,,,,,
1312.0,961.0,,,,,,,,,,,,
318.0,442.0,,,,,,,,,,,,
2497.0,464.0,,,,,,,,,,,,
478.0,388.0,,,,,,,,,,,,
2204.0,355.0,,,,,,,,,,,,
2504.0,254.0,,,,,,,,,,,,
2492.0,995.0,,,,,,,,,,,,
2468.0,314.0,,,,,,,,,,,,
2507.0,20.0,,,,,,,,,,,,
2195.0,694.0,,,,,,,,,,,,
301.0,1673.0,,,,,,,,,,,,
288.0,304.0,,,,,,,,,,,,
486.0,894.0,,,,,,,,,,,,
1890.0,674.0,,,,,,,,,,,,
259.0,1270.0,,,,,,,,,,,,
468.0,944.0,,,,,,,,,,,,
250.0,474.0,,,,,,,,,,,,
329.0,582.0,,,,,,,,,,,,
1553.0,1623.0,,,,,,,,,,,,
532.0,940.0,,,,,,,,,,,,
1751.0,888.0,,,,,,,,,,,,
2386.0,279.0,,,,,,,,,,,,
307.0,288.0,,,,,,,,,,,,
330.0,984.0,,,,,,,,,,,,
315.0,456.0,,,,,,,,,,,,
1812.0,327.0,,,,,,,,,,,,
2387.0,2358.0,,,,,,,,,,,,
448.0,1890.0,,,,,,,,,,,,
289.0,428.0,,,,,,,,,,,,
1867.0,796.0,,,,,,,,,,,,
267.0,555.0,,,,,,,,,,,,
2185.0,414.0,,,,,,,,,,,,
2002.0,1328.0,,,,,,,,,,,,
1957.0,630.0,,,,,,,,,,,,
2481.0,441.0,,,,,,,,,,,,
343.0,1682.0,,,,,,,,,,,,
889.0,274.0,,,,,,,,,,,,
886.0,195.0,,,,,,,,,,,,
2474.0,416.0,,,,,,,,,,,,
1694.0,2307.0,,,,,,,,,,,,
1739.0,474.0,,,,,,,,,,,,
1893.0,181.0,,,,,,,,,,,,
303.0,424.0,,,,,,,,,,,,
423.0,231.0,,,,,,,,,,,,
263.0,462.0,,,,,,,,,,,,
435.0,1811.0,,,,,,,,,,,,
2382.0,317.0,,,,,,,,,,,,
1891.0,230.0,,,,,,,,,,,,
1839.0,1650.0,,,,,,,,,,,,
270.0,295.0,,,,,,,,,,,,
429.0,714.0,,,,,,,,,,,,
544.0,1967.0,,,,,,,,,,,,
1864.0,243.0,,,,,,,,,,,,
1553.0,634.0,,,,,,,,,,,,
3055.0,2036.0,,,,,,,,,,,,
268.0,267.0,,,,,,,,,,,,
816.0,434.0,,,,,,,,,,,,
1145.0,279.0,,,,,,,,,,,,
284.0,194.0,,,,,,,,,,,,
1587.0,1631.0,,,,,,,,,,,,
294.0,880.0,,,,,,,,,,,,
311.0,105.0,,,,,,,,,,,,
470.0,265.0,,,,,,,,,,,,
477.0,256.0,,,,,,,,,,,,
285.0,676.0,,,,,,,,,,,,
497.0,1080.0,,,,,,,,,,,,
2085.0,453.0,,,,,,,,,,,,
3004.0,1564.0,,,,,,,,,,,,
1825.0,110.0,,,,,,,,,,,,
2326.0,531.0,,,,,,,,,,,,
243.0,291.0,,,,,,,,,,,,
303.0,1768.0,,,,,,,,,,,,
2382.0,1641.0,,,,,,,,,,,,
423.0,773.0,,,,,,,,,,,,
1972.0,416.0,,,,,,,,,,,,
286.0,467.0,,,,,,,,,,,,
1548.0,348.0,,,,,,,,,,,,
642.0,442.0,,,,,,,,,,,,
1037.0,329.0,,,,,,,,,,,,
366.0,444.0,,,,,,,,,,,,
728.0,763.0,,,,,,,,,,,,
2045.0,2027.0,,,,,,,,,,,,
1923.0,2228.0,,,,,,,,,,,,
773.0,372.0,,,,,,,,,,,,
288.0,1125.0,,,,,,,,,,,,
1975.0,345.0,,,,,,,,,,,,
2604.0,1849.0,,,,,,,,,,,,
2357.0,251.0,,,,,,,,,,,,
280.0,286.0,,,,,,,,,,,,
228.0,477.0,,,,,,,,,,,,
2034.0,2435.0,,,,,,,,,,,,
2585.0,249.0,,,,,,,,,,,,
957.0,346.0,,,,,,,,,,,,
303.0,224.0,,,,,,,,,,,,
1954.0,481.0,,,,,,,,,,,,
267.0,1688.0,,,,,,,,,,,,
319.0,1884.0,,,,,,,,,,,,
273.0,1981.0,,,,,,,,,,,,
428.0,137.0,,,,,,,,,,,,
447.0,319.0,,,,,,,,,,,,
2043.0,434.0,,,,,,,,,,,,
2608.0,478.0,,,,,,,,,,,,
2140.0,1313.0,,,,,,,,,,,,
292.0,1774.0,,,,,,,,,,,,
2327.0,411.0,,,,,,,,,,,,
460.0,962.0,,,,,,,,,,,,
989.0,483.0,,,,,,,,,,,,
1752.0,1179.0,,,,,,,,,,,,
2647.0,990.0,,,,,,,,,,,,
2323.0,437.0,,,,,,,,,,,,
2054.0,1498.0,,,,,,,,,,,,
2128.0,417.0,,,,,,,,,,,,
2556.0,260.0,,,,,,,,,,,,
2619.0,915.0,,,,,,,,,,,,
271.0,446.0,,,,,,,,,,,,
1206.0,1369.0,,,,,,,,,,,,
352.0,909.0,,,,,,,,,,,,
2499.0,1920.0,,,,,,,,,,,,
1534.0,1872.0,,,,,,,,,,,,
1989.0,470.0,,,,,,,,,,,,
2028.0,308.0,,,,,,,,,,,,
2449.0,374.0,,,,,,,,,,,,
2027.0,2080.0,,,,,,,,,,,,
312.0,1082.0,,,,,,,,,,,,
2441.0,538.0,,,,,,,,,,,,
525.0,351.0,,,,,,,,,,,,
2332.0,555.0,,,,,,,,,,,,
1626.0,230.0,,,,,,,,,,,,
2019.0,1029.0,,,,,,,,,,,,
2604.0,471.0,,,,,,,,,,,,
543.0,1816.0,,,,,,,,,,,,
1997.0,1615.0,,,,,,,,,,,,
1745.0,526.0,,,,,,,,,,,,
1852.0,286.0,,,,,,,,,,,,
1755.0,1354.0,,,,,,,,,,,,
280.0,999.0,,,,,,,,,,,,
1909.0,653.0,,,,,,,,,,,,
2208.0,463.0,,,,,,,,,,,,
473.0,220.0,,,,,,,,,,,,
1993.0,211.0,,,,,,,,,,,,
252.0,410.0,,,,,,,,,,,,
1590.0,236.0,,,,,,,,,,,,
478.0,569.0,,,,,,,,,,,,
457.0,500.0,,,,,,,,,,,,
319.0,617.0,,,,,,,,,,,,
932.0,513.0,,,,,,,,,,,,
253.0,420.0,,,,,,,,,,,,
1729.0,302.0,,,,,,,,,,,,
1890.0,290.0,,,,,,,,,,,,
2056.0,375.0,,,,,,,,,,,,
2418.0,2738.0,,,,,,,,,,,,
250.0,956.0,,,,,,,,,,,,
2357.0,885.0,,,,,,,,,,,,
2153.0,426.0,,,,,,,,,,,,
2435.0,396.0,,,,,,,,,,,,
249.0,1733.0,,,,,,,,,,,,
1860.0,443.0,,,,,,,,,,,,
431.0,220.0,,,,,,,,,,,,
290.0,464.0,,,,,,,,,,,,
276.0,309.0,,,,,,,,,,,,
1699.0,478.0,,,,,,,,,,,,
506.0,387.0,,,,,,,,,,,,
265.0,1362.0,,,,,,,,,,,,
2429.0,1129.0,,,,,,,,,,,,
300.0,973.0,,,,,,,,,,,,
395.0,511.0,,,,,,,,,,,,
875.0,488.0,,,,,,,,,,,,
1914.0,643.0,,,,,,,,,,,,
933.0,1681.0,,,,,,,,,,,,
1504.0,327.0,,,,,,,,,,,,
275.0,444.0,,,,,,,,,,,,
338.0,422.0,,,,,,,,,,,,
1825.0,284.0,,,,,,,,,,,,
1851.0,1205.0,,,,,,,,,,,,
262.0,1802.0,,,,,,,,,,,,
1729.0,450.0,,,,,,,,,,,,
1964.0,337.0,,,,,,,,,,,,
300.0,1664.0,,,,,,,,,,,,
429.0,272.0,,,,,,,,,,,,
1992.0,639.0,,,,,,,,,,,,
1844.0,31.0,,,,,,,,,,,,
304.0,2048.0,,,,,,,,,,,,
2311.0,1412.0,,,,,,,,,,,,
916.0,127.0,,,,,,,,,,,,
1138.0,1917.0,,,,,,,,,,,,
253.0,452.0,,,,,,,,,,,,
407.0,1941.0,,,,,,,,,,,,
327.0,302.0,,,,,,,,,,,,
2394.0,481.0,,,,,,,,,,,,
2300.0,1664.0,,,,,,,,,,,,
879.0,339.0,,,,,,,,,,,,
799.0,302.0,,,,,,,,,,,,
2539.0,517.0,,,,,,,,,,,,
1810.0,961.0,,,,,,,,,,,,
2402.0,421.0,,,,,,,,,,,,
2433.0,417.0,,,,,,,,,,,,
2616.0,366.0,,,,,,,,,,,,
433.0,449.0,,,,,,,,,,,,
309.0,487.0,,,,,,,,,,,,
1873.0,512.0,,,,,,,,,,,,
938.0,423.0,,,,,,,,,,,,
2323.0,1805.0,,,,,,,,,,,,
2492.0,447.0,,,,,,,,,,,,
275.0,237.0,,,,,,,,,,,,
258.0,444.0,,,,,,,,,,,,
2529.0,1455.0,,,,,,,,,,,,
1880.0,398.0,,,,,,,,,,,,
2389.0,2046.0,,,,,,,,,,,,
934.0,2455.0,,,,,,,,,,,,
238.0,702.0,,,,,,,,,,,,
2152.0,1980.0,,,,,,,,,,,,
2512.0,1614.0,,,,,,,,,,,,
283.0,1741.0,,,,,,,,,,,,
291.0,821.0,,,,,,,,,,,,
2191.0,403.0,,,,,,,,,,,,
434.0,265.0,,,,,,,,,,,,
2035.0,488.0,,,,,,,,,,,,
428.0,1054.0,,,,,,,,,,,,
2645.0,1593.0,,,,,,,,,,,,
2408.0,282.0,,,,,,,,,,,,
440.0,301.0,,,,,,,,,,,,
1435.0,2098.0,,,,,,,,,,,,
1958.0,514.0,,,,,,,,,,,,
770.0,593.0,,,,,,,,,,,,
449.0,266.0,,,,,,,,,,,,
361.0,413.0,,,,,,,,,,,,
1780.0,729.0,,,,,,,,,,,,
900.0,318.0,,,,,,,,,,,,
2001.0,1710.0,,,,,,,,,,,,
1991.0,331.0,,,,,,,,,,,,
2506.0,239.0,,,,,,,,,,,,
2330.0,445.0,,,,,,,,,,,,
253.0,368.0,,,,,,,,,,,,
2572.0,432.0,,,,,,,,,,,,
342.0,259.0,,,,,,,,,,,,
2129.0,248.0,,,,,,,,,,,,
534.0,996.0,,,,,,,,,,,,
392.0,449.0,,,,,,,,,,,,
2413.0,898.0,,,,,,,,,,,,
1599.0,475.0,,,,,,,,,,,,
438.0,545.0,,,,,,,,,,,,
276.0,976.0,,,,,,,,,,,,
1129.0,341.0,,,,,,,,,,,,
458.0,682.0,,,,,,,,,,,,
522.0,257.0,,,,,,,,,,,,
402.0,200.0,,,,,,,,,,,,
2228.0,224.0,,,,,,,,,,,,
2534.0,890.0,,,,,,,,,,,,
486.0,281.0,,,,,,,,,,,,
376.0,1852.0,,,,,,,,,,,,
2499.0,246.0,,,,,,,,,,,,
323.0,212.0,,,,,,,,,,,,
2679.0,195.0,,,,,,,,,,,,
470.0,320.0,,,,,,,,,,,,
461.0,282.0,,,,,,,,,,,,
320.0,1085.0,,,,,,,,,,,,
269.0,1239.0,,,,,,,,,,,,
2314.0,389.0,,,,,,,,,,,,
1826.0,468.0,,,,,,,,,,,,
467.0,1641.0,,,,,,,,,,,,
761.0,427.0,,,,,,,,,,,,
256.0,228.0,,,,,,,,,,,,
264.0,389.0,,,,,,,,,,,,
281.0,895.0,,,,,,,,,,,,
288.0,147.0,,,,,,,,,,,,
243.0,1097.0,,,,,,,,,,,,
1851.0,451.0,,,,,,,,,,,,
361.0,1563.0,,,,,,,,,,,,
253.0,417.0,,,,,,,,,,,,
431.0,404.0,,,,,,,,,,,,
226.0,310.0,,,,,,,,,,,,
563.0,371.0,,,,,,,,,,,,
798.0,608.0,,,,,,,,,,,,
432.0,504.0,,,,,,,,,,,,
2554.0,271.0,,,,,,,,,,,,
2580.0,1394.0,,,,,,,,,,,,
315.0,424.0,,,,,,,,,,,,
276.0,385.0,,,,,,,,,,,,
428.0,361.0,,,,,,,,,,,,
2496.0,1523.0,,,,,,,,,,,,
2529.0,720.0,,,,,,,,,,,,
1859.0,401.0,,,,,,,,,,,,
2289.0,2155.0,,,,,,,,,,,,
2441.0,211.0,,,,,,,,,,,,
1942.0,386.0,,,,,,,,,,,,
884.0,434.0,,,,,,,,,,,,
2499.0,1625.0,,,,,,,,,,,,
1447.0,283.0,,,,,,,,,,,,
999.0,281.0,,,,,,,,,,,,
240.0,533.0,,,,,,,,,,,,
635.0,453.0,,,,,,,,,,,,
438.0,356.0,,,,,,,,,,,,
